iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3484,90
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,3485,90
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3486,90
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3487,10
0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,3488,90
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,3489,10
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3490,90
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3491,90
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,3492,90
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,3493,90
0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,3494,90
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3495,90
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3496,10
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3497,90
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3498,10
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3499,90
0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,3500,90
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3501,90
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3502,90
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3503,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3504,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3505,90
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3506,10
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3507,90
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3508,90
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3509,90
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3510,90
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3511,90
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3512,90
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3513,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3514,90
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,3515,90
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,3516,90
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3517,90
0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,3518,90
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3519,90
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3520,90
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,3521,90
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3522,10
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,3523,90
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3524,90
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3525,90
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3526,90
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3527,90
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3528,90
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3529,90
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3530,90
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3531,90
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3532,90
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,3533,10
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3534,90
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3535,90
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3536,10
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,90
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3538,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3539,90
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3540,90
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3541,90
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,3542,90
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3543,90
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3544,90
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,3545,90
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3546,90
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,3547,90
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3548,90
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3549,90
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3550,90
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3551,90
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3552,90
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3553,90
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3554,90
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3555,90
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3556,10
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3557,90
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3558,90
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3559,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,3560,90
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,3561,90
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3562,10
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3563,10
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3564,90
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3565,10
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3566,90
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3567,10
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3568,10
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3569,90
0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3570,90
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3571,10
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,3572,10
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3573,90
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3574,90
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3575,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3576,90
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3577,10
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,3578,90
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,3579,90
0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,3580,90
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3581,90
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3582,10
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,3583,90
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,3584,10
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,3585,90
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3586,10
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3587,90
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3588,10
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3589,10
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3590,10
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3591,10
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3592,10
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,3593,10
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3594,10
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,3595,10
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3596,90
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3597,10
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,3598,10
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,3599,10
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3600,10
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,3601,10
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3602,10
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3603,10
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3604,10
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3605,90
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3606,10
0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,3607,90
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3608,10
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3609,10
0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3610,10
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3611,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,3612,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3613,10
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3614,10
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3615,10
0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3616,90
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3617,90
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,3618,90
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3619,10
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,3620,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,3621,90
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3622,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,3623,90
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3624,90
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3625,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,3626,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3627,10
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,3628,90
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3629,10
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3630,90
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3631,90
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3632,90
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3633,10
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3634,10
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3635,10
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3636,90
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3637,10
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3638,90
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3639,10
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3640,10
0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,3641,90
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3642,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,3643,90
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,3644,90
0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,3645,90
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3646,10
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3647,10
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3648,10
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3649,90
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3650,90
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3651,10
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,3652,90
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,3653,90
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3654,10
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3655,10
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3656,10
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,3657,90
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3658,90
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3659,10
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3660,10
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,3661,10
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3662,10
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,3663,10
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,3664,90
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3665,90
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,3666,90
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3667,90
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3668,10
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3669,10
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3670,10
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3671,10
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3672,10
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3673,90
0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3674,10
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3675,10
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3676,90
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3677,90
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3678,10
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3679,90
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,3680,90
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3681,90
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,3682,90
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3683,10
0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3684,10
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,3685,90
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3686,10
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,3687,90
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3688,10
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3689,10
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,3690,10
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,3691,90
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3692,10
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3693,90
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3694,90
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,3695,90
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3696,90
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3697,90
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3698,10
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3699,10
0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3700,10
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3701,10
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3702,10
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,3703,10
0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3704,10
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3705,10
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3706,10
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,3707,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,3708,10
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,3709,10
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,3710,90
0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,3711,10
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3712,10
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,3713,90
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3714,10
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3715,90
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3716,10
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,3717,90
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,3718,90
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3719,10
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,3720,90
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,3721,10
0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,3722,10
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,3723,10
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3724,10
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,3725,10
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3726,90
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,3727,90
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3728,10
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3729,10
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,3730,90
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3731,90
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3732,10
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3733,90
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3734,10
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3735,10
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3736,90
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3737,10
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3738,10
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3739,10
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3740,90
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3741,10
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3742,90
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3743,10
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3744,10
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,3745,90
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,3746,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3747,10
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3748,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,3749,90
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3750,10
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3751,10
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3752,90
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,3753,90
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3754,10
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,3755,10
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3756,10
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3757,10
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3758,10
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3759,10
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3760,10
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,3761,10
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3762,10
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,3763,10
0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3764,90
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3765,10
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3766,10
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3767,90
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3768,90
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3769,10
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,3770,10
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,3771,10
0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3772,90
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,3773,10
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,3774,10
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3775,90
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,3776,90
0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3777,90
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3778,10
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3779,10
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,3780,10
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3781,10
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3782,90
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3783,10
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3784,10
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3785,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,3786,10
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,3787,10
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3788,90
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3789,10
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,3790,10
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3791,90
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3792,10
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3793,90
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,3794,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,3795,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,3796,10
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3797,90
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,3798,10
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,3799,10
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3800,90
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3801,10
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3802,90
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3803,10
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3804,90
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,3805,10
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,3806,10
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,3807,10
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3808,10
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3809,90
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,3810,10
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,3811,10
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,3812,10
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,3813,10
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,3814,10
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3815,90
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3816,10
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3817,10
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3818,10
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3819,10
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3820,10
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3821,10
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3822,90
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,3823,90
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3824,10
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3825,90
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,3826,10
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3827,10
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3828,10
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,3829,10
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3830,10
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3831,10
0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,3832,90
0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,3833,90
0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,3834,90
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3835,10
0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,3836,90
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3837,10
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,3838,10
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3839,10
