NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
1,1,1,0,0,0,0,0,0,1,1,0,0,2492,48,8,0
1,0,0,0,0,0,0,0,1,1,0,1,1,2493,44,8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,2494,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2495,8,8,1
1,0,0,0,0,0,0,1,0,1,0,0,1,2496,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2497,48,160,0
0,0,0,0,0,0,1,0,0,0,0,0,1,2498,22,8,1
1,0,1,0,0,0,0,1,0,1,0,1,1,2499,22,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2500,8,8,2
1,1,1,0,0,0,0,1,0,1,0,1,0,2501,22,8,0
0,0,0,0,0,0,0,1,0,0,0,0,1,2502,22,8,1
1,0,1,0,1,0,0,0,0,1,0,1,1,2503,22,8,0
1,1,1,0,0,0,0,1,0,1,0,1,0,2504,22,8,0
1,0,0,0,0,0,0,0,1,1,0,1,1,2505,48,8,0
0,0,0,1,0,0,0,1,0,0,0,1,0,2506,44,8,2
1,1,0,0,0,0,0,0,0,1,1,1,0,2507,22,8,0
0,0,0,0,1,0,0,0,0,0,0,0,1,2508,22,8,0
0,0,0,0,1,0,0,0,0,1,0,1,1,2509,44,8,1
1,0,1,0,1,0,0,0,0,1,0,0,1,2510,44,8,1
0,1,0,0,0,1,1,0,0,0,0,1,0,2511,44,160,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2512,44,8,1
1,0,1,1,1,0,0,0,0,1,0,1,0,2513,22,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2514,22,8,1
0,0,1,0,1,0,0,0,0,1,0,0,1,2515,44,8,1
1,0,0,0,0,0,0,1,0,0,0,1,1,2516,22,8,0
1,1,1,0,0,0,0,0,0,1,1,0,0,2517,22,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2518,22,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2519,44,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2521,48,160,0
1,0,0,0,0,0,0,0,1,1,0,1,1,2522,48,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2523,44,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2525,22,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2526,44,8,1
0,0,0,1,0,0,0,1,0,1,0,0,0,2527,22,8,2
1,0,0,1,0,0,0,1,0,1,0,0,0,2528,22,8,0
1,0,0,0,0,0,0,0,0,1,1,1,1,2529,48,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2530,48,8,0
1,0,0,0,0,0,0,0,0,1,1,1,1,2531,48,8,0
0,0,1,0,0,0,0,0,1,0,0,1,1,2532,44,8,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2533,44,8,1
0,0,0,0,1,0,0,0,0,0,0,0,1,2534,22,8,2
0,0,0,0,1,0,0,0,0,1,0,0,1,2535,48,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2536,8,8,1
1,0,1,0,0,0,1,0,0,1,0,0,1,2537,22,8,1
1,0,0,0,0,0,0,0,0,1,1,1,1,2538,48,8,0
1,0,0,0,1,0,0,0,0,0,0,1,1,2539,44,8,1
1,1,1,0,0,0,1,0,0,0,0,0,0,2540,44,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2541,48,160,0
1,0,0,0,0,0,0,0,0,1,1,1,1,2542,48,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2543,48,160,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2544,22,8,1
1,0,0,1,0,0,0,1,0,0,0,1,0,2545,22,8,0
1,0,0,0,0,0,0,1,0,1,0,0,1,2546,48,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2547,44,8,1
1,0,1,1,0,1,0,0,1,1,0,1,0,2548,22,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2549,22,8,0
1,0,1,1,0,0,0,0,1,1,0,1,0,2550,22,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2551,48,8,0
1,0,1,0,0,0,1,0,0,1,0,0,1,2552,44,8,1
1,0,1,1,0,1,0,1,0,1,0,1,0,2553,48,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2554,22,8,1
1,0,1,0,0,1,0,1,0,1,0,1,1,2555,48,160,0
0,0,0,0,0,0,0,0,1,0,0,0,1,2556,22,8,2
0,0,0,1,0,0,0,0,0,0,1,0,0,2557,22,8,1
1,0,1,1,0,0,0,0,1,1,0,1,0,2558,22,8,0
1,0,0,0,0,0,0,0,0,1,1,1,1,2559,48,8,1
1,0,1,1,0,1,0,0,1,1,0,1,0,2560,22,8,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2561,44,8,1
1,0,1,0,0,0,0,1,0,1,0,1,1,2562,8,8,1
0,0,0,0,0,0,0,0,1,0,0,0,1,2563,8,8,0
1,0,0,0,0,0,0,0,1,0,0,0,1,2564,22,8,1
1,1,0,0,0,0,1,0,0,1,0,0,0,2565,44,160,0
0,0,1,1,0,0,1,0,0,0,0,1,0,2566,44,160,0
1,1,1,0,0,0,0,1,0,1,0,1,0,2567,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2568,8,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2569,22,8,2
1,0,1,0,0,0,0,0,1,0,0,1,1,2570,22,8,1
1,0,1,1,0,1,0,1,0,1,0,1,0,2571,48,160,0
0,0,0,0,0,0,0,1,0,1,0,0,1,2572,44,8,2
1,0,0,0,0,0,0,0,1,1,0,1,1,2573,48,8,0
1,0,0,0,0,0,0,1,0,0,0,1,1,2574,48,8,0
1,0,0,1,0,0,0,1,0,1,0,0,0,2575,48,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2576,48,8,0
0,0,1,1,0,1,1,0,0,0,0,0,0,2577,44,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2578,22,8,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2579,44,8,2
0,0,0,1,1,0,0,0,0,1,0,0,0,2580,48,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2581,48,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2582,22,8,0
1,0,1,0,1,0,0,0,0,0,0,1,1,2583,22,8,1
1,0,0,0,0,0,0,0,1,1,0,1,1,2584,48,8,0
0,1,1,0,0,0,1,0,0,1,0,0,0,2585,22,160,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2586,22,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2587,44,8,0
0,1,0,0,0,1,1,0,0,0,0,1,0,2588,22,160,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2589,48,8,0
0,0,1,0,1,0,0,0,0,1,0,1,1,2590,22,8,1
0,0,0,0,0,0,0,1,0,1,0,0,1,2591,22,8,2
1,0,0,0,0,0,0,0,1,1,0,1,1,2592,48,8,1
1,0,1,1,0,1,0,0,1,1,0,1,0,2593,8,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2594,44,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2595,44,8,1
1,0,1,0,0,1,0,0,0,1,1,1,1,2596,8,8,0
1,0,1,1,0,0,0,0,1,1,0,1,0,2597,22,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2598,48,160,0
1,0,0,0,0,0,0,0,1,0,0,0,1,2599,22,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2600,22,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2601,48,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2602,8,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2603,48,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2604,8,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2605,22,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2606,8,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2607,8,8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,2608,22,8,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2609,48,8,0
0,0,1,0,0,0,0,1,0,0,0,0,1,2610,22,8,2
1,0,1,1,0,0,0,1,0,1,0,1,0,2611,22,8,1
1,1,1,0,0,0,0,0,1,1,0,1,0,2612,8,8,1
1,1,1,0,0,0,0,0,0,1,1,1,0,2613,8,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2614,48,8,0
0,0,0,0,0,0,0,1,0,0,0,1,1,2615,44,8,2
1,0,1,1,0,0,0,1,0,1,0,1,0,2616,22,8,0
0,0,1,0,0,0,0,0,1,1,0,1,1,2617,44,8,1
1,0,1,0,1,0,0,0,0,0,0,0,1,2618,44,8,1
0,0,1,0,1,0,0,0,0,1,0,1,1,2619,44,8,1
0,0,1,0,0,0,0,0,1,1,0,1,1,2620,22,8,1
1,0,1,0,0,0,0,0,1,0,0,1,1,2621,44,8,1
1,0,1,0,0,1,0,1,0,1,0,1,1,2622,44,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2623,22,160,0
1,0,0,0,1,0,0,0,0,0,0,0,1,2624,22,8,1
1,0,1,0,1,0,0,0,0,1,0,1,1,2625,22,8,1
1,0,1,0,0,1,0,0,0,1,1,1,1,2626,8,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2627,48,8,0
0,0,0,0,0,0,0,1,0,0,0,1,1,2628,22,8,2
1,0,1,0,0,1,0,0,0,1,1,1,1,2629,8,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2630,22,8,1
0,0,1,0,0,0,0,1,0,0,0,0,1,2631,44,8,2
0,1,1,0,0,0,0,0,1,1,0,1,0,2632,44,8,1
1,0,1,0,1,0,0,0,0,1,0,1,1,2633,44,8,1
0,0,0,1,0,0,0,0,1,0,0,0,0,2634,48,8,1
1,0,1,0,0,1,0,0,1,1,0,1,1,2635,8,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2636,44,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2637,22,8,1
1,1,1,0,0,0,0,1,0,1,0,1,0,2638,8,8,2
1,0,1,0,0,1,0,0,1,1,0,1,1,2639,8,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2640,48,8,0
1,0,0,0,0,0,0,0,1,1,0,0,1,2641,44,8,1
1,1,1,0,0,0,0,0,1,1,0,1,0,2642,8,8,2
1,0,1,0,0,1,0,1,0,1,0,1,1,2643,8,8,0
1,0,0,0,1,0,0,0,0,1,0,1,1,2644,48,8,1
1,0,1,1,0,0,0,1,0,1,0,1,0,2645,22,8,0
1,0,0,0,0,0,0,1,0,0,0,0,1,2646,22,8,2
0,0,1,0,0,0,1,0,0,0,0,0,1,2647,22,8,1
0,0,1,1,0,0,1,0,0,0,0,1,0,2648,22,160,0
1,1,1,0,0,0,0,0,1,1,0,1,0,2649,22,8,2
1,1,1,0,0,0,0,0,1,0,0,1,0,2650,44,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2651,22,8,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2652,8,8,1
0,1,0,0,0,0,0,1,0,0,0,0,0,2653,8,8,0
1,1,0,0,1,0,0,0,0,0,0,1,0,2654,44,8,1
1,0,0,0,0,0,0,1,0,1,0,0,1,2655,22,8,0
1,0,0,0,0,0,0,1,0,0,0,1,1,2656,22,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2657,22,8,0
1,1,1,0,0,0,0,0,1,1,0,0,0,2658,44,8,1
1,0,0,0,1,0,0,0,0,1,0,1,1,2659,48,8,0
1,1,1,0,1,0,0,0,0,0,0,0,0,2660,44,8,1
0,0,0,1,0,0,1,0,0,0,0,0,0,2661,48,8,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2662,22,8,1
0,0,0,1,0,0,1,0,0,1,0,1,0,2663,22,160,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2664,22,8,0
1,1,0,0,0,0,0,0,1,1,0,0,0,2665,44,8,1
0,0,0,0,0,0,0,1,0,1,0,1,1,2666,44,8,1
1,1,1,0,0,0,0,0,1,1,0,1,0,2667,44,8,2
0,0,0,1,1,0,0,0,0,1,0,0,0,2668,22,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2669,22,160,0
0,1,1,0,0,0,1,0,0,1,0,1,0,2670,44,8,1
1,0,1,0,0,1,0,1,0,1,0,1,1,2671,8,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2672,8,8,1
1,1,1,0,0,0,1,0,0,1,0,0,0,2673,44,8,1
1,0,1,0,0,0,0,1,0,1,0,1,1,2674,22,8,1
1,0,0,1,0,0,0,1,0,0,0,0,0,2675,44,8,2
0,0,0,1,1,0,0,0,0,0,0,1,0,2676,22,8,1
0,0,1,1,0,1,1,0,0,0,0,0,0,2677,22,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2678,22,320,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2679,22,320,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2680,44,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2681,48,8,1
0,0,0,1,1,0,0,0,0,0,0,1,0,2682,22,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2683,8,320,0
1,1,1,0,0,0,1,0,0,0,0,1,0,2684,44,8,1
0,0,0,0,0,0,0,0,1,0,0,1,1,2685,48,8,1
1,1,1,0,0,0,0,1,0,1,0,1,0,2686,22,8,2
1,0,1,1,0,1,0,1,0,1,0,1,0,2687,44,320,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2688,8,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2689,48,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2690,44,320,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2691,8,8,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2692,22,8,1
1,0,0,1,0,0,0,1,0,1,0,0,0,2693,22,8,0
1,0,0,0,0,0,0,1,0,0,0,0,1,2694,44,8,2
1,1,1,0,0,0,0,1,0,1,0,1,0,2695,44,8,2
0,0,0,0,0,0,0,0,1,0,0,1,1,2696,8,8,1
1,0,1,1,0,1,0,0,1,1,0,1,0,2697,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2698,22,320,0
1,0,0,1,0,0,0,1,0,0,0,0,0,2699,22,8,2
1,0,1,1,1,1,0,0,0,1,0,1,0,2700,44,320,0
0,0,0,0,0,0,0,1,0,0,0,1,1,2701,44,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2702,22,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2703,44,8,0
0,0,1,0,0,0,0,1,0,1,0,0,1,2704,44,8,1
0,1,0,0,0,0,0,0,1,0,0,0,0,2705,22,8,0
0,0,0,0,0,0,0,1,0,0,0,1,1,2706,44,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2707,44,320,0
1,0,0,0,0,0,0,1,0,1,0,1,1,2708,48,8,0
1,0,0,0,0,0,0,1,0,1,0,0,1,2709,48,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2710,44,8,1
0,0,0,1,0,1,1,0,0,1,0,0,0,2711,22,160,0
0,1,0,0,0,0,0,0,1,0,0,0,0,2712,48,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2713,8,8,0
0,0,0,0,0,0,0,1,0,1,0,0,1,2714,44,8,0
0,0,0,1,1,0,0,0,0,0,0,1,0,2715,22,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2716,22,8,0
0,0,1,0,0,0,1,0,0,1,0,1,1,2717,44,8,1
0,0,0,1,1,0,0,0,0,0,0,1,0,2718,22,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2719,22,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,2720,22,8,2
0,1,0,0,0,0,0,1,0,1,0,1,0,2721,44,8,1
0,0,0,0,0,0,0,1,0,1,0,0,1,2722,44,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2723,22,8,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2724,22,8,1
1,1,1,0,0,0,0,0,0,1,1,1,0,2725,44,8,2
1,0,1,1,0,0,0,1,0,1,0,1,0,2726,22,8,0
0,1,1,0,0,0,0,1,0,1,0,0,0,2727,44,8,1
1,0,1,0,0,0,0,0,1,1,0,1,1,2728,22,8,2
1,0,0,0,0,0,0,1,0,0,0,1,1,2729,44,8,1
1,0,0,0,0,0,0,1,0,0,0,1,1,2730,48,8,0
1,0,1,0,0,0,0,1,0,0,0,0,1,2731,44,8,1
1,0,0,1,0,0,0,1,0,1,0,0,0,2732,48,8,0
0,0,1,0,0,0,0,1,0,0,0,0,1,2733,44,8,0
1,0,0,0,0,0,0,1,0,1,0,1,1,2734,48,8,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2735,48,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2736,44,8,1
0,0,0,0,0,0,0,1,0,0,0,1,1,2737,44,8,0
1,1,0,0,0,0,0,1,0,0,0,1,0,2738,44,8,1
1,0,1,1,0,1,1,0,0,1,0,1,0,2739,22,8,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2740,44,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2741,22,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2742,44,320,0
1,0,0,0,0,0,0,0,1,1,0,0,1,2743,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2744,8,160,0
0,1,1,0,0,0,1,0,0,0,0,1,0,2745,44,160,0
0,0,0,1,0,0,0,0,1,0,0,0,0,2746,44,8,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2747,8,8,0
0,1,0,0,0,0,1,0,0,1,0,1,0,2748,44,160,0
1,0,0,0,0,0,1,0,0,1,0,0,1,2749,22,8,0
0,1,1,0,0,1,1,0,0,0,0,0,0,2750,44,160,0
1,0,1,0,0,0,0,0,1,1,0,1,1,2751,44,8,2
1,0,1,0,1,0,0,0,0,1,0,1,1,2752,22,8,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2753,48,8,0
0,0,0,1,1,0,0,0,0,0,0,1,0,2754,22,8,0
0,1,0,0,0,1,1,0,0,1,0,0,0,2755,44,160,0
1,1,1,0,0,0,0,1,0,0,0,0,0,2756,44,8,1
1,0,1,1,0,0,0,1,0,1,0,1,0,2757,8,8,0
0,0,0,0,0,0,0,0,0,0,1,1,1,2758,22,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2759,22,8,1
1,0,1,1,0,1,1,0,0,1,0,1,0,2760,22,8,0
1,0,0,0,0,0,0,0,1,1,0,0,1,2761,44,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2762,22,8,0
1,0,0,0,0,0,0,1,0,1,0,1,1,2763,48,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2764,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2765,44,160,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2766,22,8,1
0,0,0,0,1,0,0,0,0,1,0,0,1,2767,22,8,0
0,1,0,0,0,0,0,0,0,0,1,0,0,2768,22,8,2
0,0,1,0,0,0,0,1,0,0,0,0,1,2769,44,8,0
1,0,0,0,0,0,1,0,0,1,0,0,1,2770,44,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2771,22,160,0
1,0,1,0,0,0,1,0,0,0,0,1,1,2772,44,8,1
1,0,1,1,0,1,0,1,0,1,0,1,0,2773,22,8,0
0,0,1,0,0,0,0,1,0,0,0,0,1,2774,44,8,0
1,1,1,0,0,0,0,0,1,0,0,1,0,2775,44,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2776,22,8,1
0,1,1,0,0,0,0,0,1,1,0,1,0,2777,44,8,0
1,1,1,0,0,0,0,0,1,1,0,0,0,2778,44,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,2779,8,8,2
1,0,1,1,0,1,0,1,0,1,0,1,0,2780,22,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2781,22,8,2
0,0,0,0,0,0,0,1,0,0,0,1,1,2782,44,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2783,44,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2784,22,8,0
0,0,0,0,0,0,1,0,0,1,0,1,1,2785,44,8,1
0,0,0,0,0,0,0,0,1,0,0,1,1,2786,22,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2787,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2788,22,8,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2789,22,8,1
0,0,1,0,0,0,1,0,0,1,0,0,1,2790,44,8,1
0,0,1,1,0,0,1,0,0,1,0,0,0,2791,44,160,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2792,44,8,1
0,1,0,0,0,0,1,0,0,1,0,1,0,2793,44,8,1
1,1,1,0,0,0,0,1,0,1,0,1,0,2794,44,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2795,22,160,0
1,0,0,0,0,0,0,1,0,1,0,1,1,2796,48,8,1
0,0,0,1,0,1,1,0,0,0,0,1,0,2797,44,160,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2798,8,8,0
0,1,1,0,0,0,1,0,0,1,0,0,0,2799,44,8,1
0,0,0,1,0,0,1,0,0,0,0,0,0,2800,44,8,1
0,0,0,1,0,0,0,0,1,0,0,0,0,2801,8,8,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2802,22,8,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2803,22,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2804,22,8,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2805,22,8,0
0,0,0,0,0,0,0,1,0,1,0,0,1,2806,44,8,0
1,1,0,0,0,0,1,0,0,0,0,1,0,2807,22,160,0
1,0,0,0,0,0,0,1,0,1,0,1,1,2808,48,8,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2809,22,8,0
1,0,0,0,0,0,0,1,0,0,0,0,1,2810,44,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2811,8,8,1
1,1,0,0,0,1,1,0,0,0,0,0,0,2812,22,160,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2813,22,8,0
0,1,1,0,0,0,1,0,0,1,0,1,0,2814,44,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2815,22,8,0
1,1,1,0,0,0,0,0,1,1,0,1,0,2816,22,8,2
1,1,1,0,0,0,0,0,1,1,0,0,0,2817,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2818,22,8,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2819,48,8,0
1,0,1,1,0,0,1,0,0,0,0,0,0,2820,22,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2821,22,160,0
1,1,0,0,1,0,0,0,0,1,0,1,0,2822,48,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2823,22,8,1
1,1,0,0,0,0,0,0,1,1,0,1,0,2824,44,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2825,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,2826,22,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2827,44,8,0
1,1,1,0,0,0,0,0,1,1,0,0,0,2828,44,8,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2829,22,8,0
0,0,0,0,1,0,0,0,0,1,0,0,1,2830,22,8,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2831,22,8,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2832,22,8,0
0,0,0,0,0,0,0,0,0,0,1,1,1,2833,22,8,0
1,0,0,1,0,0,0,0,1,1,0,1,0,2834,48,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2835,8,8,1
1,1,1,0,0,0,0,0,1,1,0,0,0,2836,44,8,0
1,0,0,0,0,0,0,0,1,0,0,1,1,2837,22,8,0
1,0,0,0,0,0,1,0,0,0,0,1,1,2838,22,8,0
1,0,0,1,1,0,0,0,0,1,0,1,0,2839,48,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,2840,22,8,0
1,0,0,0,0,0,1,0,0,0,0,1,1,2841,44,8,1
1,1,1,0,0,1,0,0,0,1,1,1,0,2842,22,160,0
0,0,1,0,1,1,0,0,0,1,0,1,1,2843,22,320,0
1,1,1,0,0,0,0,0,1,1,0,1,0,2844,44,8,2
1,1,1,0,1,0,0,0,0,1,0,1,0,2845,22,8,1
1,1,1,0,1,0,0,0,0,1,0,1,0,2846,44,8,1
1,1,1,0,0,0,0,1,0,1,0,1,0,2847,22,8,1
1,0,0,1,0,0,1,0,0,1,0,0,0,2848,22,160,0
1,0,0,1,0,0,1,0,0,0,0,1,0,2849,44,160,0
1,1,1,0,0,0,0,1,0,1,0,1,0,2850,44,8,1
1,0,1,0,0,0,1,0,0,0,0,0,1,2851,44,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,2852,48,8,0
1,1,1,0,0,0,0,0,1,1,0,0,0,2853,44,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2854,44,8,1
1,1,1,0,0,0,0,0,1,0,0,1,0,2855,44,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2856,22,8,0
1,1,0,0,0,0,1,0,0,0,0,1,0,2857,44,8,1
1,0,0,1,0,1,1,0,0,0,0,0,0,2858,44,160,0
1,0,1,1,0,0,0,1,0,1,0,1,0,2859,8,8,1
1,1,1,0,0,0,0,0,1,1,0,0,0,2860,22,8,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2861,8,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2862,48,8,0
0,0,1,0,1,1,0,0,0,1,0,1,1,2863,8,320,0
1,1,1,0,0,0,1,0,0,0,0,0,0,2864,22,160,0
0,0,0,0,0,0,0,0,0,0,1,1,1,2865,22,8,0
1,0,0,0,0,0,0,0,1,0,0,1,1,2866,44,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2867,48,8,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2868,44,8,0
0,0,0,1,1,0,0,0,0,1,0,0,0,2869,48,8,1
0,0,0,0,0,0,0,0,0,0,1,1,1,2870,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2871,48,8,0
1,1,1,0,0,0,1,0,0,0,0,0,0,2872,44,8,1
0,0,0,1,1,0,0,0,0,1,0,0,0,2873,48,8,0
1,0,0,0,0,0,1,0,0,0,0,1,1,2874,44,8,0
0,0,1,1,1,0,0,0,0,0,0,1,0,2875,44,8,1
0,0,0,0,0,0,0,0,0,0,1,1,1,2876,8,8,0
1,1,1,0,0,0,1,0,0,0,0,1,0,2877,44,8,0
1,1,1,0,0,0,1,0,0,1,0,0,0,2878,44,8,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2879,48,8,0
1,1,0,0,0,0,0,1,0,1,0,1,0,2880,48,8,0
1,0,0,1,0,0,0,1,0,1,0,1,0,2881,48,8,0
0,0,0,1,0,0,0,1,0,0,0,0,0,2882,44,8,0
0,0,0,1,0,0,0,0,1,1,0,1,0,2883,44,8,1
0,0,1,0,1,1,0,0,0,1,0,1,1,2884,22,8,0
1,0,0,0,0,0,0,1,0,0,0,0,1,2885,44,8,0
0,0,1,1,0,0,0,0,1,1,0,0,0,2886,44,8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,2887,44,8,2
1,1,1,0,1,1,0,0,0,1,0,1,0,2888,22,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2889,22,160,0
1,1,0,0,0,0,0,0,1,1,0,1,0,2890,44,8,0
